x,y,only_x,only_y,gap
w34_ad195std_h3,w34_ad196std_h3,5.533158946491312,5.540969516208861,11.495960738393478
w34_ad195std_h3,w34_ad195std_wh3,5.533158946491312,5.547976383357309,11.85331322212005
w34_ad195std_h3,w34_ad195std_w,5.533158946491312,5.556961749098264,11.786372906237375
w34_ad195std_h3,w29_ad194stdcorr,5.533158946491312,5.563995510048699,11.526145093841478
w34_ad195std_h3,w27_ad190stdcorr,5.533158946491312,5.56142165028723,11.501269143307582
w34_ad195std_h3,w23_ad187stdcorr,5.533158946491312,5.556949452729896,11.45118293754058
w34_ad195std_h3,w21_ad187corr_ens4,5.533158946491312,5.571162295585964,11.874465353088453
w38_ad202std_rescale,w34_ad196std_h3,5.5574471185100265,5.540969516208861,9.71535193559248
w38_ad202std_rescale,w34_ad195std_wh3,5.5574471185100265,5.547976383357309,9.806248328241054
w38_ad202std_rescale,w34_ad195std_w,5.5574471185100265,5.556961749098264,9.849371862655971
w38_ad202std_rescale,w29_ad194stdcorr,5.5574471185100265,5.563995510048699,10.952781919622794
w38_ad202std_rescale,w27_ad190stdcorr,5.5574471185100265,5.56142165028723,10.972923316410743
w38_ad202std_rescale,w23_ad187stdcorr,5.5574471185100265,5.556949452729896,11.177688670286443
w38_ad202std_rescale,w21_ad187corr_ens4,5.5574471185100265,5.571162295585964,12.386835273588076
w34_ad196std_h3,w34_ad195std_wh3,5.540969516208861,5.547976383357309,11.928858283616137
w34_ad196std_h3,w34_ad195std_w,5.540969516208861,5.556961749098264,11.913133508933242
w34_ad196std_h3,w29_ad194stdcorr,5.540969516208861,5.563995510048699,12.098129140562378
w34_ad196std_h3,w27_ad190stdcorr,5.540969516208861,5.56142165028723,12.031217948067933
w34_ad196std_h3,w23_ad187stdcorr,5.540969516208861,5.556949452729896,12.030126751575153
w34_ad196std_h3,w21_ad187corr_ens4,5.540969516208861,5.571162295585964,12.582451235735789
w34_ad195std_wh3,w34_ad195std_w,5.547976383357309,5.556961749098264,12.605525332619436
w34_ad195std_wh3,w29_ad194stdcorr,5.547976383357309,5.563995510048699,12.362124332517851
w34_ad195std_wh3,w27_ad190stdcorr,5.547976383357309,5.56142165028723,12.343572911748197
w34_ad195std_wh3,w23_ad187stdcorr,5.547976383357309,5.556949452729896,12.303725230041891
w34_ad195std_wh3,w21_ad187corr_ens4,5.547976383357309,5.571162295585964,12.907502678164747
w34_ad195std_w,w29_ad194stdcorr,5.556961749098264,5.563995510048699,12.427344640891533
w34_ad195std_w,w27_ad190stdcorr,5.556961749098264,5.56142165028723,12.406124167318922
w34_ad195std_w,w23_ad187stdcorr,5.556961749098264,5.556949452729896,12.368740263977088
w34_ad195std_w,w21_ad187corr_ens4,5.556961749098264,5.571162295585964,13.018057171313558
w29_ad194stdcorr,w27_ad190stdcorr,5.563995510048699,5.56142165028723,16.14570897538215
w29_ad194stdcorr,w23_ad187stdcorr,5.563995510048699,5.556949452729896,16.076589847391006
w29_ad194stdcorr,w21_ad187corr_ens4,5.563995510048699,5.571162295585964,17.092239181511104
w27_ad190stdcorr,w23_ad187stdcorr,5.56142165028723,5.556949452729896,16.328100221056957
w27_ad190stdcorr,w21_ad187corr_ens4,5.56142165028723,5.571162295585964,17.26254756678827
w23_ad187stdcorr,w21_ad187corr_ens4,5.556949452729896,5.571162295585964,18.771249362907838
