a,b,fam,dcv,dlb,resid,sd0,var0,m,foreign
w20_ad187,w21_ad187corr,ens4,-8.991886354947631,-9.99999999995449,-1.0081136450068584,10.075138450386579,101.50841479445808,-1,False
w20_ad187,w21_ad187corr_ens4,ens4,-6.043582565062877,-20.000000000020002,-13.956417434957125,7.35797665944918,54.13982052099891,-2,False
w20_ad187,w23_ad187std,ens4,-8.007761868156216,10.000000000065512,18.007761868221728,7.73879622465654,59.88896700675832,1,False
w20_ad187,w23_ad187stdcorr,ens4,-17.191389584336747,0.0,17.191389584336747,12.808790813009798,164.0651220914442,0,False
w20_ad187,w27_ad188std,ens4,-11.456163217404836,0.0,11.456163217404836,10.431691450354393,108.82018651539693,0,False
w20_ad187,w27_ad188stdcorr,ens4,-18.918117311250704,-9.99999999995449,8.918117311296214,14.60371802283141,213.26858009037096,-1,False
w20_ad187,w27_ad190std,ens4,-13.044329318034897,-9.99999999995449,3.0443293180804076,12.251934254768273,150.10989298316417,-1,False
w20_ad187,w27_ad190stdcorr,ens4,-20.244931401403043,-20.000000000020002,0.2449314013830417,15.55475693049588,241.95046316680964,-2,False
w20_ad187,w29_ad194std,ens4,-13.730459536120954,0.0,13.730459536120954,12.615945861519439,159.16208998078946,0,False
w20_ad187,w29_ad194stdcorr,ens4,-20.39804133868728,-20.000000000020002,0.39804133866727653,15.99370281165372,255.7985296275001,-2,False
w20_ad187,w34_ad195std,ens4,-20.27537781457145,0.0,20.27537781457145,15.2523525195212,232.63425737974467,0,False
w20_ad187,w34_ad195stdcorr,ens4,-26.905398892163035,-9.99999999995449,16.905398892208545,18.231783524807465,332.39793049544096,-1,False
w20_ad187,w34_ad196std,ens4,-20.661067901994734,0.0,20.661067901994734,15.727627074783099,247.35825340345036,0,False
w20_ad187,w36_ad197std,ens4,-23.169370277797974,0.0,23.169370277797974,16.408429980797475,269.2365744347335,0,False
w20_ad187,w36_ad197stdcorr,ens4,-30.740449390886937,-9.99999999995449,20.740449390932447,18.994799572042922,360.802410782082,-1,False
w20_ad187,w36_ad199std,ens4,-34.43547176107398,-9.99999999995449,24.435471761119487,18.816736882130538,354.0695868913317,-1,False
w20_ad187,w36_ad199stdcorr,ens4,-42.11647764873483,-20.000000000020002,22.116477648714827,20.87194124171051,435.63793119741604,-2,False
w20_ad187,w36_ad199stdcorr_ens4,ens4,-38.697984826030485,-29.99999999997449,8.697984826055993,20.14703722549808,405.9031089656055,-3,False
w20_ad187,w38_ad202std,ens4,-32.68311830306736,0.0,32.68311830306736,19.000511043408206,361.01941991067724,0,False
w20_ad187,w38_ad202stdcorr,ens4,-39.699605851595265,-9.99999999995449,29.699605851640776,21.25987112059936,451.98212006449467,-1,False
w20_ad187,w38_ad202stdcorr_ens4,ens4,-37.01060401373191,-29.99999999997449,7.0106040137574155,20.320161480794862,412.9089626055793,-3,False
w20_ad187,w40_ad211std,ens4,-33.06461693430851,-9.99999999995449,23.06461693435402,18.683280070125722,349.06495417875703,-1,False
w20_ad187,w40_ad211stdcorr,ens4,-39.58377754720299,-20.000000000020002,19.58377754718299,21.276348089433608,452.6829880227451,-2,False
w20_ad187_h3,w23_ad187std_h3,h3,-8.460109302776964,9.99999999995449,18.460109302731453,7.817413449975694,61.11195304786088,1,False
w20_ad187_h3,w27_ad188std_h3,h3,-10.657081880860453,0.0,10.657081880860453,10.29087336727737,105.9020746613387,0,False
w20_ad187_h3,w29_ad194std_h3,h3,-13.191426088687841,0.0,13.191426088687841,12.307080358780013,151.46422695746878,0,False
w20_ad187_h3,w34_ad195std_h3,h3,-19.760310768668354,0.0,19.760310768668354,15.163007070086895,229.91678340750514,0,False
w20_ad187_h3,w34_ad196std_h3,h3,-19.10231303636767,0.0,19.10231303636767,15.305018748357691,234.24359888758045,0,False
w20_ad187_h3,w36_ad197std_h3,h3,-23.62816220313757,0.0,23.62816220313757,16.156763917744176,261.04102029372007,0,False
w20_ad187_h3,w36_ad199std_h3,h3,-34.612659736699136,-10.000000000065512,24.612659736633624,18.423493379171415,339.4251082923729,-1,False
w20_ad187_h3,w38_ad202std_h3,h3,-32.20641881218622,0.0,32.20641881218622,18.76661852514082,352.1859708681586,0,False
w20_ad187_h3,w40_ad211std_h3,h3,-32.36965725628149,-10.000000000065512,22.36965725621598,18.722747601117334,350.54127773514483,-1,False
w20_ad187_hybrid,w23_ad187std_h3_hybrid,hybrid,-20.450033663577116,10.000000000065512,30.45003366364263,12.643803115646614,159.865757227235,1,False
w20_ad187_hybrid,w34_ad195std_hybrid,hybrid,-33.4863454259926,0.0,33.4863454259926,19.36757609994973,375.103003987344,0,False
w20_ad187_hybrid,w34_ad196std_hybrid,hybrid,-31.778012407057687,0.0,31.778012407057687,18.380657439968022,337.8485679254518,0,False
w20_ad187_hybrid,w36_ad197std_hybrid,hybrid,-35.07875372688041,-9.99999999995449,25.078753726925918,19.655926338769046,386.35544023511466,-1,False
w20_ad187_hybrid,w36_ad199std_hybrid,hybrid,-45.78134792110333,-9.99999999995449,35.78134792114884,22.091685021626397,488.0425470947521,-1,False
w20_ad187_hybrid,w38_ad202std_hybrid,hybrid,-45.91480977311768,0.0,45.91480977311768,21.51603985535788,462.9399710573489,0,False
w20_ad187_hybrid,w40_ad211std_hybrid,hybrid,-42.14757358533827,0.0,42.14757358533827,23.033667445550662,530.5498359922203,0,False
w20_ad187_logit,w23_ad187std_logit,logit,-5.005649117317823,20.000000000020002,25.005649117337825,10.431908885693732,108.82472299941583,2,False
w20_ad187_logit,w27_ad188raw_logit,logit,-13.933115936448637,0.0,13.933115936448637,12.959748857644115,167.95509045320796,0,False
w20_ad187_logit,w27_ad190std_logit,logit,-14.704927435604809,0.0,14.704927435604809,15.100664570637122,228.03007047489518,0,False
w20_ad187_logit,w29_ad194std_logit,logit,-15.136368333168448,0.0,15.136368333168448,15.742846502650334,247.83721600600984,0,False
w20_ad187_rankraw,w22_ad187corr_rankraw,rankraw,-8.605521371940483,-29.99999999997449,-21.39447862803401,8.305133977210435,68.97525037941523,-3,False
w20_ad187_rankraw,w23_ad187std_h3_rankraw,rankraw,-0.261245448052172,0.0,0.261245448052172,5.419913948483943,29.375467208970804,0,False
w20_ad187_rankraw,w38_ad202std_rankraw,rankraw,-15.225388570794252,0.0,15.225388570794252,18.76742258074063,352.2161503240932,0,False
w20_ad187_rankraw,w40_ad211std_rankraw,rankraw,-12.872190372381631,0.0,12.872190372381631,18.92316912832408,358.08632985915756,0,False
w20_ad187_rescale,w23_ad187std_h3_rescale,rescale,-15.856786286905233,9.99999999995449,25.856786286859723,13.85141666159707,191.86174353316892,1,False
w20_ad187_rescale,w27_ad188raw_rescale,rescale,-21.12429485490175,0.0,21.12429485490175,13.718423413139517,188.19514094217448,0,False
w20_ad187_rescale,w27_ad190std_rescale,rescale,-21.15434546468009,0.0,21.15434546468009,16.575923301707913,274.76123330410337,0,False
w20_ad187_rescale,w29_ad194std_rescale,rescale,-20.033800749330588,0.0,20.033800749330588,15.362769835168356,236.01469700835878,0,False
w20_ad187_rescale,w36_ad199std_rescale,rescale,-44.090181604783396,-10.000000000065512,34.090181604717884,21.029051498867936,442.2210069420398,-1,False
w20_ad187_rescale,w38_ad202std_rescale,rescale,-42.18833118374565,0.0,42.18833118374565,22.85692016695785,522.4387995186844,0,False
w20_ad187_rescale,w40_ad211std_rescale,rescale,-43.134565109514966,-10.000000000065512,33.134565109449454,21.210068029433348,449.8669858131907,-1,False
w21_ad187corr,w21_ad187corr_ens4,ens4,2.948303789884754,-10.000000000065512,-12.948303789950266,6.960197404720537,48.444347912678495,-1,False
w21_ad187corr,w23_ad187std,ens4,0.9841244867914156,20.000000000020002,19.015875513228586,12.51447667084894,156.61212634522235,2,False
w21_ad187corr,w23_ad187stdcorr,ens4,-8.199503229389116,9.99999999995449,18.199503229343605,7.82249177110696,61.1913775090361,1,False
w21_ad187corr,w27_ad188std,ens4,-2.4642768624572042,9.99999999995449,12.464276862411694,14.137133223343975,199.858535774576,1,False
w21_ad187corr,w27_ad188stdcorr,ens4,-9.926230956303073,0.0,9.926230956303073,10.275001627239531,105.575658439775,0,False
w21_ad187corr,w27_ad190std,ens4,-4.052442963087266,0.0,4.052442963087266,15.151769506805012,229.5761191873462,0,False
w21_ad187corr,w27_ad190stdcorr,ens4,-11.253045046455412,-10.000000000065512,1.2530450463899,11.971580542870452,143.31874069443438,-1,False
w21_ad187corr,w29_ad194std,ens4,-4.738573181173322,9.99999999995449,14.738573181127812,15.381335475675279,236.58548101526685,1,False
w21_ad187corr,w29_ad194stdcorr,ens4,-11.406154983739647,-10.000000000065512,1.406154983674135,12.265195736754848,150.43502646090928,-1,False
w21_ad187corr,w34_ad195std,ens4,-11.283491459623818,9.99999999995449,21.283491459578308,17.680900861412443,312.6142552710953,1,False
w21_ad187corr,w34_ad195stdcorr,ens4,-17.913512537215404,0.0,17.913512537215404,15.116597937002322,228.51153318898287,0,False
w21_ad187corr,w34_ad196std,ens4,-11.669181547047103,9.99999999995449,21.669181547001592,17.961507210187854,322.6157412616303,1,False
w21_ad187corr,w36_ad197std,ens4,-14.177483922850342,9.99999999995449,24.177483922804832,18.75794134499696,351.86036350234644,1,False
w21_ad187corr,w36_ad197stdcorr,ens4,-21.748563035939306,0.0,21.748563035939306,16.116707164312466,259.7482498202007,0,False
w21_ad187corr,w36_ad199std,ens4,-25.443585406126346,0.0,25.443585406126346,20.997947680367698,440.9138067874592,0,False
w21_ad187corr,w36_ad199stdcorr,ens4,-33.1245912937872,-10.000000000065512,23.124591293721686,18.37814354618186,337.75616020406596,-1,False
w21_ad187corr,w36_ad199stdcorr_ens4,ens4,-29.706098471082854,-20.000000000020002,9.706098471062852,19.99877297665258,399.9509205716895,-2,False
w21_ad187corr,w38_ad202std,ens4,-23.69123194811973,9.99999999995449,33.69123194807422,21.0690568912392,443.90515828627395,1,False
w21_ad187corr,w38_ad202stdcorr,ens4,-30.707719496647634,0.0,30.707719496647634,18.71163544622211,350.1253010723158,0,False
w21_ad187corr,w38_ad202stdcorr_ens4,ens4,-28.018717658784276,-20.000000000020002,8.018717658764274,20.13200171902669,405.2974932148936,-2,False
w21_ad187corr,w40_ad211std,ens4,-24.07273057936088,0.0,24.07273057936088,20.688159866083332,427.9999586446211,0,False
w21_ad187corr,w40_ad211stdcorr,ens4,-30.59189119225536,-10.000000000065512,20.59189119218985,18.669586574267324,348.5534628540627,-1,False
w21_ad187corr_ens4,w23_ad187std,ens4,-1.9641793030933385,30.000000000085514,31.964179303178852,10.597213140782017,112.30092635116307,3,False
w21_ad187corr_ens4,w23_ad187stdcorr,ens4,-11.14780701927387,20.000000000020002,31.14780701929387,10.504993512093293,110.35488868912216,2,False
w21_ad187corr_ens4,w27_ad188std,ens4,-5.412580652341958,20.000000000020002,25.41258065236196,12.580692730043525,158.27382956777,2,False
w21_ad187corr_ens4,w27_ad188stdcorr,ens4,-12.874534746187827,10.000000000065512,22.87453474625334,12.528394179413917,156.96066071477253,1,False
w21_ad187corr_ens4,w27_ad190std,ens4,-7.00074675297202,10.000000000065512,17.000746753037532,13.75503669253595,189.20103441301035,1,False
w21_ad187corr_ens4,w27_ad190stdcorr,ens4,-14.201348836340166,0.0,14.201348836340166,13.953980981886922,194.71358524286188,0,False
w21_ad187corr_ens4,w29_ad194std,ens4,-7.686876971058076,20.000000000020002,27.686876971078078,14.022817016651864,196.6393970825011,2,False
w21_ad187corr_ens4,w29_ad194stdcorr,ens4,-14.354458773624401,0.0,14.354458773624401,14.214598881560121,202.05482136365026,0,False
w21_ad187corr_ens4,w34_ad195std,ens4,-14.231795249508572,20.000000000020002,34.231795249528574,16.42665068540581,269.8348527403432,2,False
w21_ad187corr_ens4,w34_ad195stdcorr,ens4,-20.861816327100158,10.000000000065512,30.86181632716567,16.699589727956,278.8762970820535,1,False
w21_ad187corr_ens4,w34_ad196std,ens4,-14.617485336931857,20.000000000020002,34.61748533695186,16.84873182164241,283.87976399762556,2,False
w21_ad187corr_ens4,w36_ad197std,ens4,-17.125787712735097,20.000000000020002,37.1257877127551,17.55402632249771,308.1438401309424,2,False
w21_ad187corr_ens4,w36_ad197stdcorr,ens4,-24.69686682582406,10.000000000065512,34.69686682588957,17.505622387017365,306.4468151568435,1,False
w21_ad187corr_ens4,w36_ad199std,ens4,-28.3918891960111,10.000000000065512,38.39188919607661,19.85048173282787,394.0416250253329,1,False
w21_ad187corr_ens4,w36_ad199stdcorr,ens4,-36.07289508367195,0.0,36.07289508367195,19.54460199054722,381.9914669689024,0,False
w21_ad187corr_ens4,w36_ad199stdcorr_ens4,ens4,-32.65440226096761,-9.99999999995449,22.654402261013118,18.766916787870148,352.1971657228423,-1,False
w21_ad187corr_ens4,w38_ad202std,ens4,-26.639535738004483,20.000000000020002,46.639535738024485,19.952594716300265,398.1060359129333,2,False
w21_ad187corr_ens4,w38_ad202stdcorr,ens4,-33.65602328653239,10.000000000065512,43.6560232865979,19.89115361944292,395.6579923122772,1,False
w21_ad187corr_ens4,w38_ad202stdcorr_ens4,ens4,-30.96702144866903,-9.99999999995449,20.96702144871454,18.935636138636454,358.55831597483484,-1,False
w21_ad187corr_ens4,w40_ad211std,ens4,-27.021034369245633,10.000000000065512,37.021034369311145,19.61586455773252,384.78214234730694,1,False
w21_ad187corr_ens4,w40_ad211stdcorr,ens4,-33.540194982140115,0.0,33.540194982140115,19.949195355975814,397.970395350887,0,False
w22_ad187corr_rankraw,w23_ad187std_h3_rankraw,rankraw,8.344275923888311,29.99999999997449,21.65572407608618,10.006737022608695,100.13478583964752,3,False
w22_ad187corr_rankraw,w38_ad202std_rankraw,rankraw,-6.619867198853768,29.99999999997449,36.61986719882826,20.252249584689956,410.1536132405745,3,False
w22_ad187corr_rankraw,w40_ad211std_rankraw,rankraw,-4.266669000441148,29.99999999997449,34.26666900041564,20.28107151728031,411.3218618890387,3,False
w23_ad187std,w23_ad187stdcorr,ens4,-9.183627716180531,-10.000000000065512,-0.8163722838849807,10.135884585955749,102.73615633981535,-1,False
w23_ad187std,w27_ad188std,ens4,-3.44840134924862,-10.000000000065512,-6.551598650816892,7.649170381658873,58.509807527647354,-1,False
w23_ad187std,w27_ad188stdcorr,ens4,-10.910355443094488,-20.000000000020002,-9.089644556925514,12.75689988187385,162.73849459615303,-2,False
w23_ad187std,w27_ad190std,ens4,-5.036567449878682,-20.000000000020002,-14.96343255014132,9.865255301229261,97.32326215843204,-2,False
w23_ad187std,w27_ad190stdcorr,ens4,-12.237169533246828,-30.000000000085514,-17.762830466838686,13.774429598924694,189.73491077573271,-3,False
w23_ad187std,w29_ad194std,ens4,-5.722697667964738,-10.000000000065512,-4.277302332100774,10.671538855307226,113.88174154033186,-1,False
w23_ad187std,w29_ad194stdcorr,ens4,-12.390279470531063,-30.000000000085514,-17.60972052955445,14.63623855976958,214.21947917848593,-3,False
w23_ad187std,w34_ad195std,ens4,-12.267615946415233,-10.000000000065512,2.2676159463497214,14.073349127115995,198.0591556536965,-1,False
w23_ad187std,w34_ad195stdcorr,ens4,-18.89763702400682,-20.000000000020002,-1.1023629760131826,17.186200455527693,295.3654860975803,-2,False
w23_ad187std,w34_ad196std,ens4,-12.653306033838518,-10.000000000065512,2.6533060337730063,14.529281379981512,211.10001741867745,-1,False
w23_ad187std,w36_ad197std,ens4,-15.161608409641758,-10.000000000065512,5.161608409576246,14.78991258878997,218.74151438404806,-1,False
w23_ad187std,w36_ad197stdcorr,ens4,-22.73268752273072,-20.000000000020002,2.7326875227107195,17.679274790615807,312.5567571221036,-2,False
w23_ad187std,w36_ad199std,ens4,-26.42770989291776,-20.000000000020002,6.427709892897759,17.520657099165266,306.9734251865302,-2,False
w23_ad187std,w36_ad199stdcorr,ens4,-34.10871578057861,-30.000000000085514,4.1087157804931,19.870013342176552,394.81743021827424,-3,False
w23_ad187std,w36_ad199stdcorr_ens4,ens4,-30.69022295787427,-40.000000000040004,-9.309777042165734,18.903605074997376,357.3462848314666,-4,False
w23_ad187std,w38_ad202std,ens4,-24.675356434911144,-10.000000000065512,14.675356434845632,17.4653334465074,305.0378723976901,-1,False
w23_ad187std,w38_ad202stdcorr,ens4,-31.69184398343905,-20.000000000020002,11.691843983419048,19.94700430964482,397.8829809289891,-2,False
w23_ad187std,w38_ad202stdcorr_ens4,ens4,-29.00284214557569,-40.000000000040004,-10.997157854464312,18.852978888950766,355.43481298722327,-4,False
w23_ad187std,w40_ad211std,ens4,-25.056855066152295,-20.000000000020002,5.056855066132293,17.785035350552683,316.30748242040863,-2,False
w23_ad187std,w40_ad211stdcorr,ens4,-31.576015679046776,-30.000000000085514,1.5760156789612623,20.40715973497606,416.45216844882816,-3,False
w23_ad187std_h3,w27_ad188std_h3,h3,-2.1969725780834892,-9.99999999995449,-7.8030274218710005,7.587973817074849,57.57734664861346,-1,False
w23_ad187std_h3,w29_ad194std_h3,h3,-4.731316785910877,-9.99999999995449,-5.268683214043612,10.617859839093777,112.73894756264053,-1,False
w23_ad187std_h3,w34_ad195std_h3,h3,-11.30020146589139,-9.99999999995449,1.300201465936901,13.947791888005668,194.5408985511167,-1,False
w23_ad187std_h3,w34_ad196std_h3,h3,-10.642203733590705,-9.99999999995449,0.6422037336362152,14.238422090510566,202.7326636275393,-1,False
w23_ad187std_h3,w36_ad197std_h3,h3,-15.168052900360607,-9.99999999995449,5.168052900406117,14.530199446765945,211.12669596279738,-1,False
w23_ad187std_h3,w36_ad199std_h3,h3,-26.152550433922173,-20.000000000020002,6.152550433902171,17.268085505069326,298.1867770103854,-2,False
w23_ad187std_h3,w38_ad202std_h3,h3,-23.746309509409258,-9.99999999995449,13.746309509454768,17.267131220508936,298.1538205862744,-1,False
w23_ad187std_h3,w40_ad211std_h3,h3,-23.90954795350453,-20.000000000020002,3.9095479534845268,17.646517655433133,311.3995853635133,-2,False
w23_ad187std_h3_hybrid,w34_ad195std_hybrid,hybrid,-13.036311762415487,-10.000000000065512,3.0363117623499747,15.887975112024193,252.4277531603002,-1,False
w23_ad187std_h3_hybrid,w34_ad196std_hybrid,hybrid,-11.327978743480571,-10.000000000065512,1.3279787434150592,15.59305029043821,243.14321736013517,-1,False
w23_ad187std_h3_hybrid,w36_ad197std_hybrid,hybrid,-14.628720063303291,-20.000000000020002,-5.371279936716711,15.773809517108466,248.8130666820216,-2,False
w23_ad187std_h3_hybrid,w36_ad199std_hybrid,hybrid,-25.331314257526216,-20.000000000020002,5.3313142575062145,19.118795350918433,365.5283356703003,-2,False
w23_ad187std_h3_hybrid,w38_ad202std_hybrid,hybrid,-25.464776109540566,-10.000000000065512,15.464776109475054,18.723417144285914,350.5663495589397,-1,False
w23_ad187std_h3_hybrid,w40_ad211std_hybrid,hybrid,-21.697539921761155,-10.000000000065512,11.697539921695643,19.37070006556915,375.2240210302407,-1,False
w23_ad187std_h3_rankraw,w38_ad202std_rankraw,rankraw,-14.96414312274208,0.0,14.96414312274208,18.373206629350488,337.57472184480866,0,False
w23_ad187std_h3_rankraw,w40_ad211std_rankraw,rankraw,-12.61094492432946,0.0,12.61094492432946,18.957559336419695,359.3890559938736,0,False
w23_ad187std_h3_rescale,w27_ad188raw_rescale,rescale,-5.267508567996515,-9.99999999995449,-4.732491431957975,10.689591588995624,114.267368339526,-1,False
w23_ad187std_h3_rescale,w27_ad190std_rescale,rescale,-5.297559177774858,-9.99999999995449,-4.702440822179632,12.710367312414634,161.55343721649842,-1,False
w23_ad187std_h3_rescale,w29_ad194std_rescale,rescale,-4.177014462425355,-9.99999999995449,-5.822985537529135,13.21264154320971,174.57389654935105,-1,False
w23_ad187std_h3_rescale,w36_ad199std_rescale,rescale,-28.233395317878163,-20.000000000020002,8.233395317858161,19.444783129451515,378.0995909514022,-2,False
w23_ad187std_h3_rescale,w38_ad202std_rescale,rescale,-26.33154489684042,-9.99999999995449,16.33154489688593,19.126572328036307,365.8257690196042,-1,False
w23_ad187std_h3_rescale,w40_ad211std_rescale,rescale,-27.277778822609733,-20.000000000020002,7.277778822589731,19.940503981439573,397.6236990338075,-2,False
w23_ad187std_logit,w27_ad188raw_logit,logit,-8.927466819130814,-20.000000000020002,-11.072533180889188,9.032277945488751,81.58204488456249,-2,False
w23_ad187std_logit,w27_ad190std_logit,logit,-9.699278318286986,-20.000000000020002,-10.300721681733016,11.375944773071216,129.41211947996635,-2,False
w23_ad187std_logit,w29_ad194std_logit,logit,-10.130719215850625,-20.000000000020002,-9.869280784169376,12.323958511977663,151.87995340494672,-2,False
w23_ad187stdcorr,w27_ad188std,ens4,5.7352263669319115,0.0,-5.7352263669319115,12.446907664544458,154.92551040969556,0,False
w23_ad187stdcorr,w27_ad188stdcorr,ens4,-1.726727726913957,-9.99999999995449,-8.273272273040533,7.579142376334617,57.44339916075114,-1,False
w23_ad187stdcorr,w27_ad190std,ens4,4.14706026630185,-9.99999999995449,-14.14706026625634,13.55299903257979,183.68378277710872,-1,False
w23_ad187stdcorr,w27_ad190stdcorr,ens4,-3.0535418170662965,-20.000000000020002,-16.946458182953705,9.657345700341585,93.2643259759061,-2,False
w23_ad187stdcorr,w29_ad194std,ens4,3.4609300482157934,0.0,-3.4609300482157934,14.082348755105578,198.31254646042362,0,False
w23_ad187stdcorr,w29_ad194stdcorr,ens4,-3.2066517543505313,-20.000000000020002,-16.79334824566947,10.573441977502478,111.79767525161151,-2,False
w23_ad187stdcorr,w34_ad195std,ens4,-3.083988230234702,0.0,3.083988230234702,16.82588885159953,283.1105356463813,0,False
w23_ad187stdcorr,w34_ad195stdcorr,ens4,-9.714009307826288,-9.99999999995449,-0.28599069212820183,13.904706114899716,193.34085214172956,-1,False
w23_ad187stdcorr,w34_ad196std,ens4,-3.469678317657987,0.0,3.469678317657987,17.067511770657134,291.29995804151986,0,False
w23_ad187stdcorr,w36_ad197std,ens4,-5.977980693461227,0.0,5.977980693461227,17.436834702433195,304.0432044399786,0,False
w23_ad187stdcorr,w36_ad197stdcorr,ens4,-13.54905980655019,-9.99999999995449,3.5490598065957,14.494290533335999,210.08445806475356,-1,False
w23_ad187stdcorr,w36_ad199std,ens4,-17.24408217673723,-9.99999999995449,7.24408217678274,19.91376871463832,396.55818442010786,-1,False
w23_ad187stdcorr,w36_ad199stdcorr,ens4,-24.925088064398082,-20.000000000020002,4.92508806437808,17.230811340447858,296.9008594501065,-2,False
w23_ad187stdcorr,w36_ad199stdcorr_ens4,ens4,-21.506595241693738,-29.99999999997449,-8.493404758280754,18.8383579655343,354.8837308376096,-3,False
w23_ad187stdcorr,w38_ad202std,ens4,-15.491728718730613,0.0,15.491728718730613,19.781738554894652,391.3171802542056,0,False
w23_ad187stdcorr,w38_ad202stdcorr,ens4,-22.50821626725852,-9.99999999995449,12.508216267304029,17.219347928089327,296.5059430685942,-1,False
w23_ad187stdcorr,w38_ad202stdcorr_ens4,ens4,-19.81921442939516,-29.99999999997449,-10.180785570579332,18.760527568973455,351.9573946662131,-3,False
w23_ad187stdcorr,w40_ad211std,ens4,-15.873227349971764,-9.99999999995449,5.873227350017274,19.892371661163963,395.7064503058791,-1,False
w23_ad187stdcorr,w40_ad211stdcorr,ens4,-22.392387962866245,-20.000000000020002,2.392387962846243,17.60303693252289,309.86690924776485,-2,False
w27_ad188raw,w34_ad195std_w,w,-8.12926335413966,10.000000000065512,18.12926335420517,13.572466746453136,184.21185358357616,1,False
w27_ad188raw_logit,w27_ad190std_logit,logit,-0.771811499156172,0.0,0.771811499156172,9.731222793393627,94.69669705466367,0,False
w27_ad188raw_logit,w29_ad194std_logit,logit,-1.2032523967198117,0.0,1.2032523967198117,10.314361442962126,106.38605197606375,0,False
w27_ad188raw_rescale,w27_ad190std_rescale,rescale,-0.03005060977834262,0.0,0.03005060977834262,10.599434136098969,112.34800400550012,0,False
w27_ad188raw_rescale,w29_ad194std_rescale,rescale,1.0904941055711603,0.0,-1.0904941055711603,9.44529849525837,89.21366366453003,0,False
w27_ad188raw_rescale,w36_ad199std_rescale,rescale,-22.965886749881648,-10.000000000065512,12.965886749816136,17.142210750470323,293.85538941354025,-1,False
w27_ad188raw_rescale,w38_ad202std_rescale,rescale,-21.064036328843905,0.0,21.064036328843905,18.7752784984604,352.51108269474935,0,False
w27_ad188raw_rescale,w40_ad211std_rescale,rescale,-22.010270254613218,-10.000000000065512,12.010270254547706,18.0451414505853,325.6271299716318,-1,False
w27_ad188std,w27_ad188stdcorr,ens4,-7.461954093845868,-9.99999999995449,-2.5380459061086214,10.120034922463221,102.41510683187516,-1,False
w27_ad188std,w27_ad190std,ens4,-1.5881661006300618,-9.99999999995449,-8.411833899324428,7.195208329693524,51.771022907691076,-1,False
w27_ad188std,w27_ad190stdcorr,ens4,-8.788768183998208,-20.000000000020002,-11.211231816021794,11.78316251590171,138.8429188761511,-2,False
w27_ad188std,w29_ad194std,ens4,-2.274296318716118,0.0,2.274296318716118,8.435908138051047,71.16454611363588,0,False
w27_ad188std,w29_ad194stdcorr,ens4,-8.941878121282443,-20.000000000020002,-11.058121878737559,12.985370221306678,168.6198397843982,-2,False
w27_ad188std,w34_ad195std,ens4,-8.819214597166614,0.0,8.819214597166614,12.50166577084788,156.29164704598952,0,False
w27_ad188std,w34_ad195stdcorr,ens4,-15.4492356747582,-9.99999999995449,5.44923567480371,15.748450344422332,248.01368825073587,-1,False
w27_ad188std,w34_ad196std,ens4,-9.204904684589899,0.0,9.204904684589899,13.19990038802245,174.2373702537152,0,False
w27_ad188std,w36_ad197std,ens4,-11.713207060393138,0.0,11.713207060393138,13.210665594043647,174.52168543764856,0,False
w27_ad188std,w36_ad197stdcorr,ens4,-19.2842861734821,-9.99999999995449,9.284286173527612,16.28938670891509,265.3441193525796,-1,False
w27_ad188std,w36_ad199std,ens4,-22.97930854366914,-9.99999999995449,12.979308543714652,15.999198355684054,255.97434802452335,-1,False
w27_ad188std,w36_ad199stdcorr,ens4,-30.660314431329994,-20.000000000020002,10.660314431309992,18.505281557126374,342.4454455085215,-2,False
w27_ad188std,w36_ad199stdcorr_ens4,ens4,-27.24182160862565,-29.99999999997449,-2.7581783913488422,17.437328597901715,304.0604286312009,-3,False
w27_ad188std,w38_ad202std,ens4,-21.226955085662524,0.0,21.226955085662524,16.283618041222724,265.1562165124342,0,False
w27_ad188std,w38_ad202stdcorr,ens4,-28.24344263419043,-9.99999999995449,18.24344263423594,18.775107441473004,352.504659438855,-1,False
w27_ad188std,w38_ad202stdcorr_ens4,ens4,-25.55444079632707,-29.99999999997449,-4.44555920364742,17.702834425606596,313.390346700442,-3,False
w27_ad188std,w40_ad211std,ens4,-21.608453716903675,-9.99999999995449,11.608453716949185,16.5149724336612,272.74431448458927,-1,False
w27_ad188std,w40_ad211stdcorr,ens4,-28.127614329798156,-20.000000000020002,8.127614329778154,19.20701392936973,368.9093840830028,-2,False
w27_ad188std_h3,w29_ad194std_h3,h3,-2.534344207827388,0.0,2.534344207827388,8.495989982088444,72.1818457757472,0,False
w27_ad188std_h3,w34_ad195std_h3,h3,-9.103228887807902,0.0,9.103228887807902,12.345662004164698,152.4153703210759,0,False
w27_ad188std_h3,w34_ad196std_h3,h3,-8.445231155507216,0.0,8.445231155507216,12.967455866038467,168.15491163765546,0,False
w27_ad188std_h3,w36_ad197std_h3,h3,-12.971080322277118,0.0,12.971080322277118,13.182792971415589,173.78603052720428,0,False
w27_ad188std_h3,w36_ad199std_h3,h3,-23.955577855838683,-10.000000000065512,13.955577855773171,15.895722534642156,252.67399489833042,-1,False
w27_ad188std_h3,w38_ad202std_h3,h3,-21.54933693132577,0.0,21.54933693132577,16.09702801755123,259.1143109978293,0,False
w27_ad188std_h3,w40_ad211std_h3,h3,-21.71257537542104,-10.000000000065512,11.712575375355527,16.515793818195185,272.7714454451343,-1,False
