a,b,dcv,dlb,sd,p_reverse,ga,gb,same,r,sd_pred,z
blend153,stack_pub151_hybrid,1.0034021407645533e-05,4.999999999999449e-05,1.617431844905053e-05,0.266,ens4,hybrid,False,3.996597859234896e-05,1.6681583976288433e-05,2.395814369256389
blend153,stack_pub151_rankraw,1.126273715457149e-05,2.000000000002e-05,1.9020117667500724e-05,0.27,ens4,rankraw,False,8.737262845448509e-06,1.9453317011559745e-05,0.44914000220407474
blend153,stack_pub86_hybrid,0.0003565281983211,0.00024,5.920623020762128e-05,0.0,ens4,hybrid,False,-0.00011652819832109999,5.934681425371132e-05,-1.9635122758727148
blend153,stack_pub88_mine_logit,0.0003743820561861,0.00023,6.023281357104567e-05,0.0,ens4,logit,False,-0.00014438205618610002,6.0371007092403306e-05,-2.391579387852685
blend153,w16e_aonly,-2.010188907786148e-05,-4.000000000004e-05,1.507031459992849e-05,0.08,ens4,h3+corr,False,-1.9898110922178518e-05,1.561348932197683e-05,-1.274417941553324
blend153,w16h_h3av6,-1.4400437931882948e-05,-9.99999999995449e-06,1.1712945518291614e-05,0.1,ens4,h3+corr,False,4.400437931928458e-06,1.2404021903444634e-05,0.3547589617450162
blend153,w16i_schemeavg,-2.1337683615896275e-05,-2.999999999997449e-05,1.436416022712983e-05,0.06,ens4,h3+corr,False,-8.662316384078217e-06,1.4933042747455228e-05,-0.5800771169395053
blend153,w16l_maskw_h3,-1.14116404124065e-05,-9.99999999995449e-06,1.360712456224193e-05,0.194,ens4,h3+corr,False,1.4116404124520105e-06,1.4206354406357542e-05,0.09936683065011258
blend153,w16n_finegrid,-2.136790168094649e-05,-2.999999999997449e-05,1.4343172946523898e-05,0.056,ens4,h3+corr,False,-8.632098319028003e-06,1.4912856092665874e-05,-0.5788360234545051
blend153,w16q_ens4avg,-1.7188547918989272e-05,-4.000000000004e-05,1.2614021040219368e-05,0.072,ens4,ens4+corr,False,-2.2811452081050725e-05,1.325821230293751e-05,-1.7205526325744975
blend153,w16t_cellens4,-1.704408983738137e-05,-4.000000000004e-05,1.426900304642235e-05,0.11,ens4,ens4+corr,False,-2.2955910162658626e-05,1.4841533431740703e-05,-1.5467343902324937
blend156,blend156_h3,-4.513767015157377e-06,1.0000000000065512e-05,7.324941714399403e-06,0.278,ens4,h3,False,1.451376701522289e-05,8.385787845278172e-06,1.7307577156742915
blend156,blend156_rankraw,5.52626248473409e-06,2.000000000002e-05,1.8033352754760872e-05,0.36,ens4,rankraw,False,1.4473737515285908e-05,1.848968572594754e-05,0.7828006235375952
blend156,blend156_rescale,1.648986363000926e-05,1.0000000000065512e-05,1.3284461618474355e-05,0.122,ens4,rescale,False,-6.4898636299437484e-06,1.3897610843572538e-05,-0.466976928839911
blend156,blend156w,-5.052617783940505e-06,1.0000000000065512e-05,7.893313116529072e-06,0.268,ens4,w,False,1.5052617784006017e-05,8.886566188480034e-06,1.6938621133007765
blend156,blend156w2,-4.861231630903795e-06,1.0000000000065512e-05,7.86208562544984e-06,0.274,ens4,w2,False,1.4861231630969307e-05,8.8588406153724e-06,1.6775594320075238
blend156,blend158,-1.6219819167773153e-06,0.0,4.244806656037652e-06,0.322,ens4,ens4,True,1.6219819167773153e-06,5.889401515757627e-06,0.27540691739857703
blend156,blend158_h3,-6.71425615395016e-06,1.0000000000065512e-05,8.4913678343752e-06,0.204,ens4,h3,False,1.6714256154015672e-05,9.421782971674123e-06,1.7740013970037114
blend156,blend158_hybrid,1.3271352997668018e-05,3.0000000000085517e-05,1.5449252277461007e-05,0.184,ens4,hybrid,False,1.67286470024175e-05,1.5979551389175506e-05,1.046878388197395
blend156,blend158_logit,8.021480514441848e-05,0.0,2.260844215906541e-05,0.0,ens4,logit,False,-8.021480514441848e-05,2.2974079383654812e-05,-3.4915351255157705
blend156,blend158_rankraw,5.184755217157999e-06,2.000000000002e-05,1.836402462646324e-05,0.382,ens4,rankraw,False,1.4815244782862e-05,1.8812338162706278e-05,0.7875280921874908
blend156,blend158_rescale,1.4231668389430574e-05,1.0000000000065512e-05,1.3754427372131285e-05,0.198,ens4,rescale,False,-4.231668389365062e-06,1.4347506368770184e-05,-0.2949410357869585
blend156,blend159,-1.7732447717966338e-06,0.0,4.526093577409395e-06,0.34,ens4,ens4,True,1.7732447717966338e-06,6.095259612037312e-06,0.2909219433893702
blend156,blend159_h3,-5.331831690269517e-06,1.0000000000065512e-05,8.962478086620541e-06,0.27,ens4,h3,False,1.533183169033503e-05,9.84848618417166e-06,1.5567703912684692
blend156,blend159av,-3.2720354266047025e-06,0.0,5.400527542762167e-06,0.244,ens4,ens4,True,3.2720354266047025e-06,6.769960443518075e-06,0.4833167717748669
blend156,blend159av_h3,-7.567440766576006e-06,1.0000000000065512e-05,9.552200971770929e-06,0.214,ens4,h3,False,1.7567440766641518e-05,1.038803205962362e-05,1.6911230795025118
blend156,blend159av_w,-6.5737510316354886e-06,1.0000000000065512e-05,9.321703176794598e-06,0.256,ens4,w,False,1.6573751031701e-05,1.017648351754815e-05,1.6286324252499906
blend156,blend159av_wh3,-7.652244176092893e-06,1.0000000000065512e-05,1.0285740904091328e-05,0.224,ens4,wh3,False,1.7652244176158405e-05,1.106630618647271e-05,1.5951342641988568
blend156,blend160orig,-7.02936638119489e-07,0.0,5.570632813354176e-06,0.42,ens4,ens4,True,7.02936638119489e-07,6.906418508017375e-06,0.10178019726193527
blend156,blend160orig_h3,-4.726445359870546e-06,1.0000000000065512e-05,9.573139537421824e-06,0.314,ens4,h3,False,1.4726445359936058e-05,1.0407289141251703e-05,1.4150126089573487
blend156,blend160origm,-2.6397649134368706e-06,0.0,5.389478651973839e-06,0.278,ens4,ens4,True,2.6397649134368706e-06,6.761149813955347e-06,0.39043135946910473
blend156,blend160origm_h3,-7.050303364786181e-06,1.0000000000065512e-05,9.44322374610205e-06,0.21,ens4,h3,False,1.7050303364851693e-05,1.0287912392007054e-05,1.6573142067285211
blend156,blendtop3,-7.855727704009219e-06,1.0000000000065512e-05,8.734558349932629e-06,0.17,ens4,h3,False,1.785572770407473e-05,9.641533915049228e-06,1.8519592277950891
blend156,stack_pub149_hybrid,2.329456085425896e-05,7.00000000000145e-05,2.0420665379765955e-05,0.116,ens4,hybrid,False,4.6705439145755534e-05,2.0824750688040385e-05,2.2427850323595173
blend156,stack_pub151_fixed_rankraw,1.7102755001219272e-05,3.0000000000085517e-05,2.2785105341234887e-05,0.208,ens4,rankraw,False,1.2897244998866245e-05,2.31479522221262e-05,0.5571656998038161
blend156,stack_pub151_hybrid,1.731012552119715e-05,7.00000000000145e-05,1.8677528998453648e-05,0.17,ens4,hybrid,False,5.2689874478817345e-05,1.9118492517841034e-05,2.7559638621951024
blend156,stack_pub151_rankraw,1.8538841268123107e-05,4.000000000004e-05,2.136008461007153e-05,0.182,ens4,rankraw,False,2.146115873191689e-05,2.1746721160121618e-05,0.9868687133981199
blend156,stack_pub86_hybrid,0.0003638043024346,0.00026,5.908896820143597e-05,0.0,ens4,hybrid,False,-0.00010380430243460003,5.922983057359676e-05,-1.7525679447219877
blend156,stack_pub88_mine_logit,0.0003816581602996,0.00025,6.025355585298613e-05,0.0,ens4,logit,False,-0.00013165816029959997,6.03917019100769e-05,-2.1800703761526488
blend156,w16e_aonly,-1.282578496430986e-05,-2.000000000002e-05,1.2641747702154994e-05,0.15,ens4,h3+corr,False,-7.174215035710139e-06,1.3284594522664504e-05,-0.5400401964448667
blend156,w16h_h3av6,-7.12433381833133e-06,1.0000000000065512e-05,8.287056719521587e-06,0.188,ens4,h3+corr,False,1.7124333818396842e-05,9.2380720791318e-06,1.8536696479214088
blend156,w16i_schemeavg,-1.4061579502344657e-05,-9.99999999995449e-06,1.1952688538611584e-05,0.106,ens4,h3+corr,False,4.061579502390167e-06,1.2630654376069491e-05,0.3215652476474526
blend156,w16l_maskw_h3,-4.1355362988548805e-06,1.0000000000065512e-05,1.1015767623153066e-05,0.344,ens4,h3+corr,False,1.4135536298920393e-05,1.1747927604219139e-05,1.2032365856462863
blend156,w16n_finegrid,-1.409179756739487e-05,-9.99999999995449e-06,1.1911250019058886e-05,0.104,ens4,h3+corr,False,4.091797567440381e-06,1.2591447243394898e-05,0.3249664227110046
blend156,w16q_ens4avg,-9.912443805437654e-06,-2.000000000002e-05,9.091449226103798e-06,0.116,ens4,ens4+corr,False,-1.0087556194582344e-05,9.965997977999495e-06,-1.0121972949273315
blend156,w16t_cellens4,-9.767985723829751e-06,-2.000000000002e-05,1.1091047402931951e-05,0.178,ens4,ens4+corr,False,-1.0232014276190247e-05,1.1818544714166388e-05,-0.8657592388617498
blend156_h3,blend156_rankraw,1.0040029499891467e-05,9.99999999995449e-06,1.4500246782937511e-05,0.22,h3,rankraw,False,-4.0029499936977686e-08,1.5063990953022918e-05,-0.0026572971307410997
blend156_h3,blend156_rescale,2.100363064516664e-05,0.0,1.3890312385387244e-05,0.082,h3,rescale,False,-2.100363064516664e-05,1.4477825970438689e-05,-1.450744793317212
blend156_h3,blend156w,-5.388507687831279e-07,0.0,4.683489330112623e-06,0.484,h3,w,False,5.388507687831279e-07,6.213029773946481e-06,0.08672914638888861
blend156_h3,blend156w2,-3.4746461574641785e-07,0.0,4.607007849352356e-06,0.492,h3,w2,False,3.4746461574641785e-07,6.155581856385381e-06,0.05644707906629196
blend156_h3,blend158,2.891785098380062e-06,-1.0000000000065512e-05,8.571809572545218e-06,0.396,h3,ens4,False,-1.2891785098445574e-05,9.4943449492129e-06,-1.3578382887293692
blend156_h3,blend158_h3,-2.2004891387927827e-06,0.0,4.619070822507126e-06,0.302,h3,h3,True,2.2004891387927827e-06,6.164615310788122e-06,0.35695481840398224
blend156_h3,blend158_hybrid,1.7785120012825395e-05,2.000000000002e-05,1.336439988804512e-05,0.112,h3,hybrid,False,2.2148799871946034e-06,1.3974042043526528e-05,0.1584995937679067
blend156_h3,blend158_logit,8.472857215957585e-05,-1.0000000000065512e-05,2.974820579288531e-05,0.004,h3,logit,False,-9.472857215964137e-05,3.0027028067434877e-05,-3.15477682129911
blend156_h3,blend158_rankraw,9.698522232315376e-06,9.99999999995449e-06,1.5017079479949852e-05,0.23,h3,rankraw,False,3.014777676391134e-07,1.5562112413608815e-05,0.019372547866668536
blend156_h3,blend158_rescale,1.874543540458795e-05,0.0,1.4362864994013788e-05,0.116,h3,rescale,False,-1.874543540458795e-05,1.4931796861159521e-05,-1.2554038592199468
blend156_h3,blend159,2.7405222433607435e-06,-1.0000000000065512e-05,8.56994484596918e-06,0.402,h3,ens4,False,-1.2740522243426255e-05,9.492661446065607e-06,-1.3421443834075404
blend156_h3,blend159_h3,-8.180646751121401e-07,0.0,5.172571567626653e-06,0.432,h3,h3,True,8.180646751121401e-07,6.5895495512884885e-06,0.12414576576818968
blend156_h3,blend159av,1.2417315885526747e-06,-1.0000000000065512e-05,9.010543535736236e-06,0.462,h3,ens4,False,-1.1241731588618187e-05,9.892247544216871e-06,-1.136418345615526
blend156_h3,blend159av_h3,-3.0536737514186285e-06,0.0,6.080218562955888e-06,0.288,h3,h3,True,3.0536737514186285e-06,7.323641474019604e-06,0.41696111999084656
blend156_h3,blend159av_w,-2.0599840164781118e-06,0.0,6.931362737798995e-06,0.37,h3,w,False,2.0599840164781118e-06,8.044280954169556e-06,0.25608056558620934
blend156_h3,blend159av_wh3,-3.1384771609355155e-06,0.0,6.621381091395062e-06,0.302,h3,wh3,False,3.1384771609355155e-06,7.778775882113504e-06,0.4034667161644445
blend156_h3,blend160orig,3.810830377037888e-06,-1.0000000000065512e-05,9.160459092776196e-06,0.334,h3,ens4,False,-1.38108303771034e-05,1.0028991846496474e-05,-1.377090597788059
blend156_h3,blend160orig_h3,-2.126783447131686e-07,0.0,6.195055206676019e-06,0.47,h3,h3,True,2.126783447131686e-07,7.4192570841311554e-06,0.028665719802062183
blend156_h3,blend160origm,1.8740021017205064e-06,-1.0000000000065512e-05,9.004266536224148e-06,0.448,h3,ens4,False,-1.1874002101786019e-05,9.886530358120217e-06,-1.2010282345447316
blend156_h3,blend160origm_h3,-2.536536349628804e-06,0.0,5.913869642803858e-06,0.308,h3,h3,True,2.536536349628804e-06,7.186133927136601e-06,0.3529764926938283
blend156_h3,blendtop3,-3.3419606888518416e-06,0.0,4.846418036848938e-06,0.216,h3,h3,True,3.3419606888518416e-06,6.336752674245807e-06,0.5273932660232156
blend156_h3,stack_pub149_hybrid,2.7808327869416335e-05,5.999999999994898e-05,1.845459673276357e-05,0.06,h3,hybrid,False,3.2191672130532645e-05,1.890076208081554e-05,1.7031943999341441
blend156_h3,stack_pub151_fixed_rankraw,2.161652201637665e-05,2.000000000002e-05,1.9856685102904096e-05,0.114,h3,rankraw,False,-1.6165220163566508e-06,2.027201543859318e-05,-0.07974155412683688
blend156_h3,stack_pub151_hybrid,2.1823892536354528e-05,5.999999999994898e-05,1.664614630948464e-05,0.092,h3,hybrid,False,3.8176107463594455e-05,1.7139453130815927e-05,2.227381887404308
blend156_h3,stack_pub151_rankraw,2.3052608283280485e-05,2.999999999997449e-05,1.8281159934268865e-05,0.092,h3,rankraw,False,6.947391716694007e-06,1.873145683626834e-05,0.37089436114986446
blend156_h3,stack_pub86_hybrid,0.0003683180694498,0.0002499999999999,5.997492060320425e-05,0.0,h3,hybrid,False,-0.0001183180694499,6.011370698956537e-05,-1.968237784278348
blend156_h3,stack_pub88_mine_logit,0.0003861719273148,0.00024,6.268784297784941e-05,0.0,h3,logit,False,-0.00014617192731480001,6.28206361308302e-05,-2.32681386750657
blend156_h3,w16e_aonly,-8.312017949152484e-06,-3.0000000000085517e-05,1.0323065819492168e-05,0.182,h3,h3+corr,False,-2.1687982050933033e-05,1.110100691740322e-05,-1.9536950307572953
blend156_h3,w16h_h3av6,-2.6105668031739526e-06,0.0,3.945313273519372e-06,0.23,h3,h3+corr,False,2.6105668031739526e-06,5.67733771171619e-06,0.45982235613474015
blend156_h3,w16i_schemeavg,-9.54781248718728e-06,-2.000000000002e-05,9.538579724513333e-06,0.124,h3,h3+corr,False,-1.0452187512832719e-05,1.0375508172015649e-05,-1.0073904178519069
blend156_h3,w16l_maskw_h3,3.782307163024967e-07,0.0,7.659636065091025e-06,0.468,h3,h3+corr,False,-3.782307163024967e-07,8.679671152544305e-06,-0.043576618244531594
blend156_h3,w16n_finegrid,-9.578030552237491e-06,-2.000000000002e-05,9.472548707037863e-06,0.124,h3,h3+corr,False,-1.0421969447782507e-05,1.031483619229464e-05,-1.010386326403118
blend156_h3,w16q_ens4avg,-5.398676790280277e-06,-3.0000000000085517e-05,1.1636940958497475e-05,0.314,h3,ens4+corr,False,-2.460132320980524e-05,1.2332277224350043e-05,-1.9948727037395821
blend156_h3,w16t_cellens4,-5.254218708672376e-06,-3.0000000000085517e-05,1.3120515794464036e-05,0.326,h3,ens4+corr,False,-2.474578129141314e-05,1.3740982547818295e-05,-1.800874224626835
blend156_rankraw,blend156_rescale,1.096360114527517e-05,-9.99999999995449e-06,2.5648125540502587e-05,0.342,rankraw,rescale,False,-2.096360114522966e-05,2.597100326148468e-05,-0.8071925806701099
blend156_rankraw,blend156w,-1.0578880268674595e-05,-9.99999999995449e-06,1.0886855710492606e-05,0.14,rankraw,w,False,5.788802687201056e-07,1.1627136101712757e-05,0.04978700375192413
blend156_rankraw,blend156w2,-1.0387494115637884e-05,-9.99999999995449e-06,1.1034865930527122e-05,0.144,rankraw,w2,False,3.8749411568339384e-07,1.1765837529533324e-05,0.03293383192745508
blend156_rankraw,blend158,-7.1482444015114055e-06,-2.000000000002e-05,1.8500080121330603e-05,0.318,rankraw,ens4,False,-1.2851755598508593e-05,1.8945174350275017e-05,-0.6783656545405206
blend156_rankraw,blend158_h3,-1.224051863868425e-05,-9.99999999995449e-06,1.5133855851085496e-05,0.192,rankraw,h3,False,2.2405186387297604e-06,1.567482885355057e-05,0.14293735897615567
blend156_rankraw,blend158_hybrid,7.745090512933928e-06,1.0000000000065512e-05,2.2985245223185055e-05,0.372,rankraw,hybrid,False,2.2549094871315845e-06,2.3344981572848117e-05,0.09659075892157505
blend156_rankraw,blend158_logit,7.468854265968439e-05,-2.000000000002e-05,3.6596352210049e-05,0.026,rankraw,logit,False,-9.468854265970439e-05,3.682335755670068e-05,-2.5714260986088187
blend156_rankraw,blend158_rankraw,-3.415072675760911e-07,0.0,6.029243601716465e-06,0.476,rankraw,rankraw,True,3.415072675760911e-07,7.2813765920673e-06,0.046901470245083385
blend156_rankraw,blend158_rescale,8.705405904696484e-06,-9.99999999995449e-06,2.5732867385376967e-05,0.386,rankraw,rescale,False,-1.8705405904650974e-05,2.6054694980752785e-05,-0.7179284162976806
blend156_rankraw,blend159,-7.299507256530724e-06,-2.000000000002e-05,1.8368435450805836e-05,0.322,rankraw,ens4,False,-1.2700492743489274e-05,1.8816643897812576e-05,-0.6749605728025548
blend156_rankraw,blend159_h3,-1.0858094175003608e-05,-9.99999999995449e-06,1.5198258121520376e-05,0.204,rankraw,h3,False,8.580941750491178e-07,1.5737017398320013e-05,0.05452711611926683
blend156_rankraw,blend159av,-8.798297911338793e-06,-2.000000000002e-05,1.8663179896288276e-05,0.296,rankraw,ens4,False,-1.1201702088681206e-05,1.910447462004348e-05,-0.5863391855292858
blend156_rankraw,blend159av_h3,-1.3093703251310096e-05,-9.99999999995449e-06,1.5570828003112944e-05,0.184,rankraw,h3,False,3.093703251355606e-06,1.609712245617809e-05,0.19218983142966897
blend156_rankraw,blend159av_w,-1.210001351636958e-05,-9.99999999995449e-06,1.4325181440943473e-05,0.18,rankraw,w,False,2.1000135164150907e-06,1.4895552691411554e-05,0.14098258452846213
blend156_rankraw,blend159av_wh3,-1.3178506660826985e-05,-9.99999999995449e-06,1.4066892091375828e-05,0.154,rankraw,wh3,False,3.178506660872495e-06,1.4647324662786664e-05,0.2170025403306505
blend156_rankraw,blend160orig,-6.229199122853579e-06,-2.000000000002e-05,1.894897518888676e-05,0.362,rankraw,ens4,False,-1.3770800877166419e-05,1.9383764530547537e-05,-0.7104296410258463
blend156_rankraw,blend160orig_h3,-1.0252707844604636e-05,-9.99999999995449e-06,1.6009002641915202e-05,0.236,rankraw,h3,False,2.527078446501463e-07,1.6521344747190363e-05,0.015295839928110093
blend156_rankraw,blend160origm,-8.16602739817096e-06,-2.000000000002e-05,1.8554800183734003e-05,0.298,rankraw,ens4,False,-1.1833972601849038e-05,1.8998612489467805e-05,-0.6228861506812351
blend156_rankraw,blend160origm_h3,-1.2576565849520271e-05,-9.99999999995449e-06,1.55089922117709e-05,0.19,rankraw,h3,False,2.5765658495657817e-06,1.6037316050120017e-05,0.1606606642603704
blend156_rankraw,blendtop3,-1.3381990188743307e-05,-9.99999999995449e-06,1.5174156833287895e-05,0.166,rankraw,h3,False,3.3819901887888176e-06,1.57137424653672e-05,0.2152249978795734
blend156_rankraw,stack_pub149_hybrid,1.776829836952487e-05,4.999999999999449e-05,2.60789779875244e-05,0.23,rankraw,hybrid,False,3.223170163046962e-05,2.6396586134203964e-05,1.2210556875271337
blend156_rankraw,stack_pub151_fixed_rankraw,1.1576492516485182e-05,1.0000000000065512e-05,1.3992367979786203e-05,0.206,rankraw,rankraw,True,-1.5764925164196697e-06,1.4575768533714197e-05,-0.10815844891973925
blend156_rankraw,stack_pub151_hybrid,1.178386303646306e-05,4.999999999999449e-05,2.4399559789452763e-05,0.314,rankraw,hybrid,False,3.821613696353143e-05,2.4738738540712757e-05,1.5447892341252083
blend156_rankraw,stack_pub151_rankraw,1.3012578783389015e-05,2.000000000002e-05,1.1927004624798357e-05,0.14,rankraw,rankraw,True,6.987421216630983e-06,1.2606351811155679e-05,0.5542778213160479
blend156_rankraw,stack_pub86_hybrid,0.0003582780399499,0.00024,6.297591847735191e-05,0.0,rankraw,hybrid,False,-0.0001182780399499,6.310810545985944e-05,-1.8742131313882013
blend156_rankraw,stack_pub88_mine_logit,0.0003761318978149,0.00023,6.594394506290229e-05,0.0,rankraw,logit,False,-0.00014613189781489998,6.607019416594552e-05,-2.2117673431966476
blend156_rankraw,w16e_aonly,-1.835204744904395e-05,-4.000000000004e-05,1.8267361702056547e-05,0.15,rankraw,h3+corr,False,-2.1647952550996046e-05,1.8717990549747292e-05,-1.1565318666799045
blend156_rankraw,w16h_h3av6,-1.265059630306542e-05,-9.99999999995449e-06,1.4998683942050263e-05,0.18,rankraw,h3+corr,False,2.6505963031109303e-06,1.554436189298818e-05,0.17051818024814341
